year,month,day,dayInYear,time,temperature
2017,9,28,271,21:00:00,27.461
2017,9,28,271,21:10:00,27.446
2017,9,28,271,21:20:00,27.4341
2017,9,28,271,21:30:00,27.3414
2017,9,28,271,21:40:00,27.2904
2017,9,28,271,21:50:00,27.3423
2017,9,28,271,22:00:00,27.1974
2017,9,28,271,22:10:00,27.0515
2017,9,28,271,22:20:00,27.0536
2017,9,28,271,22:30:00,27.0486
2017,9,28,271,22:40:00,26.9624
2017,9,28,271,22:50:00,26.9878
2017,9,28,271,23:00:00,27.1897
2017,9,28,271,23:10:00,27.3188
2017,9,28,271,23:20:00,27.2086
2017,9,28,271,23:30:00,27.24
2017,9,28,271,23:40:00,27.3074
2017,9,28,271,23:50:00,27.6827
2017,9,29,272,00:00:00,28.0869
2017,9,29,272,00:10:00,28.5566
2017,9,29,272,00:20:00,28.8386
2017,9,29,272,00:30:00,28.9327
2017,9,29,272,00:40:00,28.7238
2017,9,29,272,00:50:00,28.6414
2017,9,29,272,01:00:00,29.0853
2017,9,29,272,01:10:00,29.5059
2017,9,29,272,01:20:00,29.4333
2017,9,29,272,01:30:00,29.5273
2017,9,29,272,01:40:00,29.2743
2017,9,29,272,01:50:00,29.2631
2017,9,29,272,02:00:00,29.2482
2017,9,29,272,02:10:00,29.3262
2017,9,29,272,02:20:00,29.6327
2017,9,29,272,02:30:00,29.7497
2017,9,29,272,02:40:00,29.6567
2017,9,29,272,02:50:00,30.0722
2017,9,29,272,03:00:00,30.19
2017,9,29,272,03:10:00,30.7738
2017,9,29,272,03:20:00,31.1374
2017,9,29,272,03:30:00,31.5894
2017,9,29,272,03:40:00,31.7969
2017,9,29,272,03:50:00,30.8028
2017,9,29,272,04:00:00,30.7258
2017,9,29,272,04:10:00,30.939
2017,9,29,272,04:20:00,30.9646
2017,9,29,272,04:30:00,32.6236
2017,9,29,272,04:40:00,32.4555
2017,9,29,272,04:50:00,32.5289
2017,9,29,272,05:00:00,32.1101
2017,9,29,272,05:10:00,32.7973
2017,9,29,272,05:20:00,33.0746
2017,9,29,272,05:30:00,33.6015
2017,9,29,272,05:40:00,32.783
2017,9,29,272,05:50:00,33.1752
2017,9,29,272,06:00:00,32.5644
2017,9,29,272,06:10:00,33.4075
2017,9,29,272,06:20:00,33.7366
2017,9,29,272,06:30:00,33.2304
2017,9,29,272,06:40:00,32.691
2017,9,29,272,06:50:00,33.3669
2017,9,29,272,07:00:00,32.6121
2017,9,29,272,07:10:00,32.0699
2017,9,29,272,07:20:00,33.2156
2017,9,29,272,07:30:00,32.8124
2017,9,29,272,07:40:00,32.7024
2017,9,29,272,07:50:00,32.6736
2017,9,29,272,08:00:00,32.0176
2017,9,29,272,08:10:00,32.2054
2017,9,29,272,08:20:00,31.8017
2017,9,29,272,08:30:00,31.6847
2017,9,29,272,08:40:00,31.7155
2017,9,29,272,08:50:00,31.5096
2017,9,29,272,09:00:00,32.0303
2017,9,29,272,09:10:00,31.6097
2017,9,29,272,09:20:00,31.2884
2017,9,29,272,09:30:00,31.0492
2017,9,29,272,09:40:00,30.7506
2017,9,29,272,09:50:00,30.628
2017,9,29,272,10:00:00,30.6562
2017,9,29,272,10:10:00,30.3761
2017,9,29,272,10:20:00,30.1319
2017,9,29,272,10:30:00,29.9038
2017,9,29,272,10:40:00,29.8336
2017,9,29,272,10:50:00,29.6762
2017,9,29,272,11:00:00,29.5338
2017,9,29,272,11:10:00,29.3542
2017,9,29,272,11:20:00,29.3628
2017,9,29,272,11:30:00,29.3396
2017,9,29,272,11:40:00,29.2544
2017,9,29,272,11:50:00,29.1598
2017,9,29,272,12:00:00,29.3489
2017,9,29,272,12:10:00,29.2993
2017,9,29,272,12:20:00,29.1581
2017,9,29,272,12:30:00,29.0066
2017,9,29,272,12:40:00,29.1471
2017,9,29,272,12:50:00,28.951
2017,9,29,272,13:00:00,29.0459
2017,9,29,272,13:10:00,28.9345
2017,9,29,272,13:20:00,28.8889
2017,9,29,272,13:30:00,28.9197
2017,9,29,272,13:40:00,28.8584
2017,9,29,272,13:50:00,28.7269
2017,9,29,272,14:00:00,28.6049
2017,9,29,272,14:10:00,28.5321
2017,9,29,272,14:20:00,28.6303
2017,9,29,272,14:30:00,28.7532
2017,9,29,272,14:40:00,28.8231
2017,9,29,272,14:50:00,28.7328
2017,9,29,272,15:00:00,28.5599
2017,9,29,272,15:10:00,28.453
2017,9,29,272,15:20:00,28.5054
2017,9,29,272,15:30:00,28.3913
2017,9,29,272,15:40:00,28.3833
2017,9,29,272,15:50:00,28.2365
2017,9,29,272,16:00:00,28.1652
2017,9,29,272,16:10:00,28.2398
2017,9,29,272,16:20:00,28.0292
2017,9,29,272,16:30:00,27.9364
2017,9,29,272,16:40:00,27.9379
2017,9,29,272,16:50:00,27.787
2017,9,29,272,17:00:00,27.759
2017,9,29,272,17:10:00,27.7623
2017,9,29,272,17:20:00,27.7725
2017,9,29,272,17:30:00,27.6154
2017,9,29,272,17:40:00,27.435
2017,9,29,272,17:50:00,27.6389
2017,9,29,272,18:00:00,27.6267
2017,9,29,272,18:10:00,27.6091
2017,9,29,272,18:20:00,27.6137
2017,9,29,272,18:30:00,27.4831
2017,9,29,272,18:40:00,27.513
2017,9,29,272,18:50:00,27.481
2017,9,29,272,19:00:00,27.4144
2017,9,29,272,19:10:00,27.3487
2017,9,29,272,19:20:00,27.3785
2017,9,29,272,19:30:00,27.2616
2017,9,29,272,19:40:00,27.0434
2017,9,29,272,19:50:00,26.9365
2017,9,29,272,20:00:00,26.9224
2017,9,29,272,20:10:00,26.8436
2017,9,29,272,20:20:00,26.7524
2017,9,29,272,20:30:00,26.71
2017,9,29,272,20:40:00,26.6063
2017,9,29,272,20:50:00,26.6554
2017,9,29,272,21:00:00,26.5108
2017,9,29,272,21:10:00,26.7802
2017,9,29,272,21:20:00,26.7682
2017,9,29,272,21:30:00,26.692
2017,9,29,272,21:40:00,26.595
2017,9,29,272,21:50:00,26.6766
2017,9,29,272,22:00:00,26.6815
2017,9,29,272,22:10:00,26.7145
2017,9,29,272,22:20:00,26.7302
2017,9,29,272,22:30:00,26.763
2017,9,29,272,22:40:00,26.787
2017,9,29,272,22:50:00,26.911
2017,9,29,272,23:00:00,26.8673
2017,9,29,272,23:10:00,26.8197
2017,9,29,272,23:20:00,26.8572
2017,9,29,272,23:30:00,26.8105
2017,9,29,272,23:40:00,26.9337
2017,9,29,272,23:50:00,27.033
2017,9,30,273,00:00:00,27.0288
2017,9,30,273,00:10:00,26.983
2017,9,30,273,00:20:00,26.9982
2017,9,30,273,00:30:00,27.0119
2017,9,30,273,00:40:00,27.0939
2017,9,30,273,00:50:00,27.0738
2017,9,30,273,01:00:00,27.1891
2017,9,30,273,01:10:00,27.2973
2017,9,30,273,01:20:00,27.5834
2017,9,30,273,01:30:00,27.4268
2017,9,30,273,01:40:00,27.679
2017,9,30,273,01:50:00,28.027
2017,9,30,273,02:00:00,28.1595
2017,9,30,273,02:10:00,28.3038
2017,9,30,273,02:20:00,28.1781
2017,9,30,273,02:30:00,28.2386
2017,9,30,273,02:40:00,28.365
2017,9,30,273,02:50:00,28.4402
2017,9,30,273,03:00:00,28.6293
2017,9,30,273,03:10:00,28.6953
2017,9,30,273,03:20:00,28.596
2017,9,30,273,03:30:00,28.4408
2017,9,30,273,03:40:00,28.3359
2017,9,30,273,03:50:00,28.6452
2017,9,30,273,04:00:00,28.7629
2017,9,30,273,04:10:00,28.7414
2017,9,30,273,04:20:00,27.9205
2017,9,30,273,04:30:00,28.366
2017,9,30,273,04:40:00,28.4548
2017,9,30,273,04:50:00,28.5868
2017,9,30,273,05:00:00,28.7229
2017,9,30,273,05:10:00,28.0083
2017,9,30,273,05:20:00,27.9308
2017,9,30,273,05:30:00,28.1393
2017,9,30,273,05:40:00,28.0304
2017,9,30,273,05:50:00,28.0779
2017,9,30,273,06:00:00,28.1405
2017,9,30,273,06:10:00,28.1557
2017,9,30,273,06:20:00,28.0615
2017,9,30,273,06:30:00,28.4275
2017,9,30,273,06:40:00,27.9335
2017,9,30,273,06:50:00,27.968
2017,9,30,273,07:00:00,28.2127
2017,9,30,273,07:10:00,28.3925
2017,9,30,273,07:20:00,28.5465
2017,9,30,273,07:30:00,28.6582
2017,9,30,273,07:40:00,28.7647
2017,9,30,273,07:50:00,29.1572
2017,9,30,273,08:00:00,29.5798
2017,9,30,273,08:10:00,29.4601
2017,9,30,273,08:20:00,29.7285
2017,9,30,273,08:30:00,30.528
2017,9,30,273,08:40:00,29.9402
2017,9,30,273,08:50:00,29.3661
2017,9,30,273,09:00:00,29.3118
2017,9,30,273,09:10:00,29.0489
2017,9,30,273,09:20:00,29.1792
2017,9,30,273,09:30:00,29.4134
2017,9,30,273,09:40:00,29.6217
2017,9,30,273,09:50:00,29.5179
2017,9,30,273,10:00:00,29.0299
2017,9,30,273,10:10:00,29.2483
2017,9,30,273,10:20:00,29.1631
2017,9,30,273,10:30:00,29.1207
2017,9,30,273,10:40:00,29.1243
2017,9,30,273,10:50:00,29.0005
2017,9,30,273,11:00:00,28.9098
2017,9,30,273,11:10:00,28.9481
2017,9,30,273,11:20:00,28.8121
2017,9,30,273,11:30:00,28.8723
2017,9,30,273,11:40:00,28.7276
2017,9,30,273,11:50:00,28.6046
2017,9,30,273,12:00:00,28.7373
2017,9,30,273,12:10:00,28.6571
2017,9,30,273,12:20:00,28.6389
2017,9,30,273,12:30:00,28.6389
2017,9,30,273,12:40:00,28.6268
2017,9,30,273,12:50:00,28.3508
2017,9,30,273,13:00:00,28.2526
2017,9,30,273,13:10:00,28.2655
2017,9,30,273,13:20:00,28.2322
2017,9,30,273,13:30:00,28.1424
2017,9,30,273,13:40:00,28.033
2017,9,30,273,13:50:00,27.954
2017,9,30,273,14:00:00,27.8582
2017,9,30,273,14:10:00,27.8092
2017,9,30,273,14:20:00,27.7392
2017,9,30,273,14:30:00,27.6705
2017,9,30,273,14:40:00,27.5757
2017,9,30,273,14:50:00,27.5023
2017,9,30,273,15:00:00,27.4427
2017,9,30,273,15:10:00,27.4341
2017,9,30,273,15:20:00,27.365
2017,9,30,273,15:30:00,27.3729
2017,9,30,273,15:40:00,27.3546
2017,9,30,273,15:50:00,27.2614
2017,9,30,273,16:00:00,27.3398
2017,9,30,273,16:10:00,27.2935
2017,9,30,273,16:20:00,27.1914
2017,9,30,273,16:30:00,27.2149
2017,9,30,273,16:40:00,27.1912
2017,9,30,273,16:50:00,27.2302
2017,9,30,273,17:00:00,27.295
2017,9,30,273,17:10:00,27.1339
2017,9,30,273,17:20:00,26.8997
2017,9,30,273,17:30:00,26.7669
2017,9,30,273,17:40:00,26.7587
2017,9,30,273,17:50:00,26.8816
2017,9,30,273,18:00:00,26.8968
2017,9,30,273,18:10:00,26.8872
2017,9,30,273,18:20:00,26.8406
2017,9,30,273,18:30:00,26.8055
2017,9,30,273,18:40:00,26.6686
2017,9,30,273,18:50:00,26.6
2017,9,30,273,19:00:00,26.5667
2017,9,30,273,19:10:00,26.7344
2017,9,30,273,19:20:00,26.727
2017,9,30,273,19:30:00,26.7938
2017,9,30,273,19:40:00,26.8312
2017,9,30,273,19:50:00,26.8967
2017,9,30,273,20:00:00,26.7222
2017,9,30,273,20:10:00,26.6695
2017,9,30,273,20:20:00,26.6031
2017,9,30,273,20:30:00,26.5213
2017,9,30,273,20:40:00,26.4495
2017,9,30,273,20:50:00,26.4274
2017,9,30,273,21:00:00,26.3451
2017,9,30,273,21:10:00,26.3018
2017,9,30,273,21:20:00,26.3526
2017,9,30,273,21:30:00,26.4193
2017,9,30,273,21:40:00,26.4013
2017,9,30,273,21:50:00,26.3877
2017,9,30,273,22:00:00,26.3424
2017,9,30,273,22:10:00,26.2616
2017,9,30,273,22:20:00,26.1942
2017,9,30,273,22:30:00,26.3042
2017,9,30,273,22:40:00,26.6079
2017,9,30,273,22:50:00,26.5663
2017,9,30,273,23:00:00,26.3832
2017,9,30,273,23:10:00,26.4241
2017,9,30,273,23:20:00,26.2696
2017,9,30,273,23:30:00,26.4627
2017,9,30,273,23:40:00,26.8384
2017,9,30,273,23:50:00,26.8684
2017,10,1,274,00:00:00,27.0483
2017,10,1,274,00:10:00,27.4586
2017,10,1,274,00:20:00,28.3382
2017,10,1,274,00:30:00,27.8744
2017,10,1,274,00:40:00,27.0802
2017,10,1,274,00:50:00,26.5913
2017,10,1,274,01:00:00,26.3176
2017,10,1,274,01:10:00,26.6036
2017,10,1,274,01:20:00,26.6763
2017,10,1,274,01:30:00,26.7654
2017,10,1,274,01:40:00,28.0446
2017,10,1,274,01:50:00,29.3659
2017,10,1,274,02:00:00,29.7037
2017,10,1,274,02:10:00,30.1003
2017,10,1,274,02:20:00,29.9437
2017,10,1,274,02:30:00,30.5784
2017,10,1,274,02:40:00,30.1437
2017,10,1,274,02:50:00,30.0638
2017,10,1,274,03:00:00,30.144
2017,10,1,274,03:10:00,30.6071
2017,10,1,274,03:20:00,31.0211
2017,10,1,274,03:30:00,31.5558
2017,10,1,274,03:40:00,31.0533
2017,10,1,274,03:50:00,31.3751
2017,10,1,274,04:00:00,31.7897
2017,10,1,274,04:10:00,31.2266
2017,10,1,274,04:20:00,31.648
2017,10,1,274,04:30:00,31.5348
2017,10,1,274,04:40:00,32.047
2017,10,1,274,04:50:00,31.3535
2017,10,1,274,05:00:00,31.7429
2017,10,1,274,05:10:00,31.6033
2017,10,1,274,05:20:00,31.7602
2017,10,1,274,05:30:00,31.7346
2017,10,1,274,05:40:00,32.2998
2017,10,1,274,05:50:00,32.8198
2017,10,1,274,06:00:00,33.1251
2017,10,1,274,06:10:00,33.6386
2017,10,1,274,06:20:00,33.4636
2017,10,1,274,06:30:00,33.1886
2017,10,1,274,06:40:00,33.9819
2017,10,1,274,06:50:00,33.3355
2017,10,1,274,07:00:00,33.0909
2017,10,1,274,07:10:00,33.9882
2017,10,1,274,07:20:00,32.5063
2017,10,1,274,07:30:00,31.6253
2017,10,1,274,07:40:00,32.0027
2017,10,1,274,07:50:00,32.6924
2017,10,1,274,08:00:00,32.4535
2017,10,1,274,08:10:00,32.4405
2017,10,1,274,08:20:00,32.37
2017,10,1,274,08:30:00,32.2112
2017,10,1,274,08:40:00,31.4385
2017,10,1,274,08:50:00,31.4669
2017,10,1,274,09:00:00,31.6346
2017,10,1,274,09:10:00,32.0287
2017,10,1,274,09:20:00,32.2392
2017,10,1,274,09:30:00,32.5224
2017,10,1,274,09:40:00,32.0998
2017,10,1,274,09:50:00,31.3268
2017,10,1,274,10:00:00,31.2007
2017,10,1,274,10:10:00,31.2214
2017,10,1,274,10:20:00,31.3781
2017,10,1,274,10:30:00,30.9255
2017,10,1,274,10:40:00,30.827
2017,10,1,274,10:50:00,30.7536
2017,10,1,274,11:00:00,30.4429
2017,10,1,274,11:10:00,30.2295
2017,10,1,274,11:20:00,30.2396
2017,10,1,274,11:30:00,30.1414
2017,10,1,274,11:40:00,30.0842
2017,10,1,274,11:50:00,30.0372
2017,10,1,274,12:00:00,29.9957
2017,10,1,274,12:10:00,29.9246
2017,10,1,274,12:20:00,29.7223
2017,10,1,274,12:30:00,29.6257
2017,10,1,274,12:40:00,29.4684
2017,10,1,274,12:50:00,29.3539
2017,10,1,274,13:00:00,29.1101
2017,10,1,274,13:10:00,29.0281
2017,10,1,274,13:20:00,29.0722
2017,10,1,274,13:30:00,28.7146
2017,10,1,274,13:40:00,28.6407
2017,10,1,274,13:50:00,28.6624
2017,10,1,274,14:00:00,28.7034
2017,10,1,274,14:10:00,28.6417
2017,10,1,274,14:20:00,28.7528
2017,10,1,274,14:30:00,28.6897
2017,10,1,274,14:40:00,28.6123
2017,10,1,274,14:50:00,28.5766
2017,10,1,274,15:00:00,28.5795
2017,10,1,274,15:10:00,28.4281
2017,10,1,274,15:20:00,28.3231
2017,10,1,274,15:30:00,28.2902
2017,10,1,274,15:40:00,28.1814
2017,10,1,274,15:50:00,28.0352
2017,10,1,274,16:00:00,27.968
2017,10,1,274,16:10:00,27.9969
2017,10,1,274,16:20:00,27.8892
2017,10,1,274,16:30:00,27.8621
2017,10,1,274,16:40:00,27.8731
2017,10,1,274,16:50:00,27.8478
2017,10,1,274,17:00:00,27.8291
2017,10,1,274,17:10:00,27.9327
2017,10,1,274,17:20:00,27.8873
2017,10,1,274,17:30:00,27.8509
2017,10,1,274,17:40:00,27.8477
2017,10,1,274,17:50:00,27.6727
2017,10,1,274,18:00:00,27.6675
2017,10,1,274,18:10:00,27.763
2017,10,1,274,18:20:00,27.6194
2017,10,1,274,18:30:00,27.6816
2017,10,1,274,18:40:00,27.6654
2017,10,1,274,18:50:00,27.5533
2017,10,1,274,19:00:00,27.4854
2017,10,1,274,19:10:00,27.5219
2017,10,1,274,19:20:00,27.4638
2017,10,1,274,19:30:00,27.5496
2017,10,1,274,19:40:00,27.3815
2017,10,1,274,19:50:00,27.4093
2017,10,1,274,20:00:00,27.3194
2017,10,1,274,20:10:00,27.2325
2017,10,1,274,20:20:00,27.0546
2017,10,1,274,20:30:00,26.9691
2017,10,1,274,20:40:00,26.9853
2017,10,1,274,20:50:00,26.9214
2017,10,1,274,21:00:00,26.9121
2017,10,1,274,21:10:00,26.8938
2017,10,1,274,21:20:00,26.8115
2017,10,1,274,21:30:00,26.7362
2017,10,1,274,21:40:00,26.7167
2017,10,1,274,21:50:00,26.5958
2017,10,1,274,22:00:00,26.6432
2017,10,1,274,22:10:00,26.6517
2017,10,1,274,22:20:00,26.6306
2017,10,1,274,22:30:00,26.4809
2017,10,1,274,22:40:00,26.4823
2017,10,1,274,22:50:00,26.4358
2017,10,1,274,23:00:00,26.4974
2017,10,1,274,23:10:00,26.607
2017,10,1,274,23:20:00,26.8897
2017,10,1,274,23:30:00,26.8816
2017,10,1,274,23:40:00,27.2199
2017,10,1,274,23:50:00,27.7676
2017,10,2,275,00:00:00,28.3959
2017,10,2,275,00:10:00,28.5611
2017,10,2,275,00:20:00,28.9184
2017,10,2,275,00:30:00,29.3385
2017,10,2,275,00:40:00,29.598
2017,10,2,275,00:50:00,29.9421
2017,10,2,275,01:00:00,30.3661
2017,10,2,275,01:10:00,30.2188
2017,10,2,275,01:20:00,30.5343
2017,10,2,275,01:30:00,30.5536
2017,10,2,275,01:40:00,30.5518
2017,10,2,275,01:50:00,31.2322
2017,10,2,275,02:00:00,30.3554
2017,10,2,275,02:10:00,31.7591
2017,10,2,275,02:20:00,31.9302
2017,10,2,275,02:30:00,31.257
2017,10,2,275,02:40:00,32.3975
2017,10,2,275,02:50:00,32.3029
2017,10,2,275,03:00:00,32.302
2017,10,2,275,03:10:00,32.3416
2017,10,2,275,03:20:00,32.8687
2017,10,2,275,03:30:00,32.0342
2017,10,2,275,03:40:00,32.8223
2017,10,2,275,03:50:00,32.3232
2017,10,2,275,04:00:00,32.34
2017,10,2,275,04:10:00,31.6475
2017,10,2,275,04:20:00,33.4863
2017,10,2,275,04:30:00,32.9596
2017,10,2,275,04:40:00,32.522
2017,10,2,275,04:50:00,33.2998
2017,10,2,275,05:00:00,33.2815
2017,10,2,275,05:10:00,33.5466
2017,10,2,275,05:20:00,32.6512
2017,10,2,275,05:30:00,32.5716
2017,10,2,275,05:40:00,33.5007
2017,10,2,275,05:50:00,33.1215
2017,10,2,275,06:00:00,31.7414
2017,10,2,275,06:10:00,28.3817
2017,10,2,275,06:20:00,27.7722
2017,10,2,275,06:30:00,27.6627
2017,10,2,275,06:40:00,28.0504
2017,10,2,275,06:50:00,28.7338
2017,10,2,275,07:00:00,28.8831
2017,10,2,275,07:10:00,29.6391
2017,10,2,275,07:20:00,30.6461
2017,10,2,275,07:30:00,31.9072
2017,10,2,275,07:40:00,32.5551
2017,10,2,275,07:50:00,32.2768
2017,10,2,275,08:00:00,32.1911
2017,10,2,275,08:10:00,32.6077
2017,10,2,275,08:20:00,32.3843
2017,10,2,275,08:30:00,33.2003
2017,10,2,275,08:40:00,32.8821
2017,10,2,275,08:50:00,31.7098
2017,10,2,275,09:00:00,30.6536
2017,10,2,275,09:10:00,30.8821
2017,10,2,275,09:20:00,30.6831
2017,10,2,275,09:30:00,30.6505
2017,10,2,275,09:40:00,30.4192
2017,10,2,275,09:50:00,30.6692
2017,10,2,275,10:00:00,30.7624
2017,10,2,275,10:10:00,30.3414
2017,10,2,275,10:20:00,30.5336
2017,10,2,275,10:30:00,30.6807
2017,10,2,275,10:40:00,30.091
2017,10,2,275,10:50:00,30.3494
2017,10,2,275,11:00:00,30.3218
2017,10,2,275,11:10:00,30.474
2017,10,2,275,11:20:00,30.3499
2017,10,2,275,11:30:00,30.2676
2017,10,2,275,11:40:00,30.1043
2017,10,2,275,11:50:00,30.0911
2017,10,2,275,12:00:00,29.9485
2017,10,2,275,12:10:00,29.9594
2017,10,2,275,12:20:00,29.7741
2017,10,2,275,12:30:00,29.8585
2017,10,2,275,12:40:00,29.6667
2017,10,2,275,12:50:00,29.4674
2017,10,2,275,13:00:00,29.4943
2017,10,2,275,13:10:00,29.4744
2017,10,2,275,13:20:00,29.227
2017,10,2,275,13:30:00,29.1343
2017,10,2,275,13:40:00,29.2154
2017,10,2,275,13:50:00,29.251
2017,10,2,275,14:00:00,28.9843
2017,10,2,275,14:10:00,28.9089
2017,10,2,275,14:20:00,28.6363
2017,10,2,275,14:30:00,28.307
2017,10,2,275,14:40:00,28.2531
2017,10,2,275,14:50:00,28.2697
2017,10,2,275,15:00:00,28.3626
2017,10,2,275,15:10:00,28.4509
2017,10,2,275,15:20:00,28.5515
2017,10,2,275,15:30:00,28.1462
2017,10,2,275,15:40:00,27.9069
2017,10,2,275,15:50:00,27.7452
2017,10,2,275,16:00:00,27.6991
2017,10,2,275,16:10:00,27.6275
2017,10,2,275,16:20:00,27.6948
2017,10,2,275,16:30:00,27.7145
2017,10,2,275,16:40:00,27.5862
2017,10,2,275,16:50:00,27.5983
2017,10,2,275,17:00:00,27.3863
2017,10,2,275,17:10:00,27.1994
2017,10,2,275,17:20:00,27.1563
2017,10,2,275,17:30:00,27.1664
2017,10,2,275,17:40:00,27.1503
2017,10,2,275,17:50:00,27.0829
2017,10,2,275,18:00:00,27.0498
2017,10,2,275,18:10:00,26.9732
2017,10,2,275,18:20:00,26.9806
2017,10,2,275,18:30:00,26.9707
2017,10,2,275,18:40:00,26.9822
2017,10,2,275,18:50:00,27.0073
2017,10,2,275,19:00:00,26.6907
2017,10,2,275,19:10:00,26.6164
2017,10,2,275,19:20:00,26.6269
2017,10,2,275,19:30:00,26.6115
2017,10,2,275,19:40:00,26.5327
2017,10,2,275,19:50:00,26.4587
2017,10,2,275,20:00:00,26.4505
2017,10,2,275,20:10:00,26.4421
2017,10,2,275,20:20:00,26.6233
2017,10,2,275,20:30:00,26.6718
2017,10,2,275,20:40:00,26.6138
2017,10,2,275,20:50:00,26.5933
2017,10,2,275,21:00:00,26.2747
2017,10,2,275,21:10:00,26.2112
2017,10,2,275,21:20:00,26.1423
2017,10,2,275,21:30:00,26.1256
2017,10,2,275,21:40:00,26.1192
2017,10,2,275,21:50:00,26.1119
2017,10,2,275,22:00:00,25.9844
2017,10,2,275,22:10:00,25.8475
2017,10,2,275,22:20:00,25.8402
2017,10,2,275,22:30:00,25.8877
2017,10,2,275,22:40:00,25.9678
2017,10,2,275,22:50:00,26.0278
2017,10,2,275,23:00:00,26.0306
2017,10,2,275,23:10:00,26.0283
2017,10,2,275,23:20:00,25.9905
2017,10,2,275,23:30:00,25.9308
2017,10,2,275,23:40:00,26.0121
2017,10,2,275,23:50:00,25.958
2017,10,3,276,00:00:00,26.0115
2017,10,3,276,00:10:00,26.235
2017,10,3,276,00:20:00,26.3026
2017,10,3,276,00:30:00,26.0279
2017,10,3,276,00:40:00,26.2341
2017,10,3,276,00:50:00,26.673
2017,10,3,276,01:00:00,27.1523
2017,10,3,276,01:10:00,27.473
2017,10,3,276,01:20:00,28.0883
2017,10,3,276,01:30:00,27.8301
2017,10,3,276,01:40:00,28.003
2017,10,3,276,01:50:00,28.2557
2017,10,3,276,02:00:00,28.8453
2017,10,3,276,02:10:00,29.0519
2017,10,3,276,02:20:00,28.8658
2017,10,3,276,02:30:00,29.3827
2017,10,3,276,02:40:00,29.5585
2017,10,3,276,02:50:00,30.2466
2017,10,3,276,03:00:00,29.8472
2017,10,3,276,03:10:00,30.6995
2017,10,3,276,03:20:00,31.2579
2017,10,3,276,03:30:00,31.5986
2017,10,3,276,03:40:00,32.3265
2017,10,3,276,03:50:00,32.0322
2017,10,3,276,04:00:00,31.3106
2017,10,3,276,04:10:00,30.0311
2017,10,3,276,04:20:00,28.1858
2017,10,3,276,04:30:00,26.6508
2017,10,3,276,04:40:00,26.5346
2017,10,3,276,04:50:00,26.8844
2017,10,3,276,05:00:00,26.7108
2017,10,3,276,05:10:00,26.6265
2017,10,3,276,05:20:00,26.2264
2017,10,3,276,05:30:00,25.7843
2017,10,3,276,05:40:00,25.6548
2017,10,3,276,05:50:00,26.3665
2017,10,3,276,06:00:00,26.2687
2017,10,3,276,06:10:00,27.4007
2017,10,3,276,06:20:00,26.8592
2017,10,3,276,06:30:00,27.5688
2017,10,3,276,06:40:00,28.0619
2017,10,3,276,06:50:00,28.9
2017,10,3,276,07:00:00,29.0698
2017,10,3,276,07:10:00,29.0819
2017,10,3,276,07:20:00,28.7193
2017,10,3,276,07:30:00,28.8803
2017,10,3,276,07:40:00,29.5327
2017,10,3,276,07:50:00,30.0692
2017,10,3,276,08:00:00,29.6026
2017,10,3,276,08:10:00,29.2209
2017,10,3,276,08:20:00,29.4973
2017,10,3,276,08:30:00,29.405
2017,10,3,276,08:40:00,30.1684
2017,10,3,276,08:50:00,29.8408
2017,10,3,276,09:00:00,29.4258
2017,10,3,276,09:10:00,28.8689
2017,10,3,276,09:20:00,28.9441
2017,10,3,276,09:30:00,29.0036
2017,10,3,276,09:40:00,29.2061
2017,10,3,276,09:50:00,28.7341
2017,10,3,276,10:00:00,27.7006
2017,10,3,276,10:10:00,25.4051
2017,10,3,276,10:20:00,24.76
2017,10,3,276,10:30:00,24.7693
2017,10,3,276,10:40:00,24.9567
2017,10,3,276,10:50:00,25.1491
2017,10,3,276,11:00:00,25.109
2017,10,3,276,11:10:00,25.2553
2017,10,3,276,11:20:00,25.3845
2017,10,3,276,11:30:00,25.5842
2017,10,3,276,11:40:00,25.4063
2017,10,3,276,11:50:00,25.3258
2017,10,3,276,12:00:00,25.1738
2017,10,3,276,12:10:00,25.2714
2017,10,3,276,12:20:00,25.3038
2017,10,3,276,12:30:00,25.2626
2017,10,3,276,12:40:00,25.3737
2017,10,3,276,12:50:00,25.4453
2017,10,3,276,13:00:00,25.5166
2017,10,3,276,13:10:00,25.5335
2017,10,3,276,13:20:00,25.5669
2017,10,3,276,13:30:00,25.5411
2017,10,3,276,13:40:00,25.6385
2017,10,3,276,13:50:00,25.6225
2017,10,3,276,14:00:00,25.652
2017,10,3,276,14:10:00,25.7163
2017,10,3,276,14:20:00,25.6866
2017,10,3,276,14:30:00,25.6824
2017,10,3,276,14:40:00,25.6775
2017,10,3,276,14:50:00,25.7027
2017,10,3,276,15:00:00,25.873
2017,10,3,276,15:10:00,25.8159
2017,10,3,276,15:20:00,25.9107
2017,10,3,276,15:30:00,25.8788
2017,10,3,276,15:40:00,25.9014
2017,10,3,276,15:50:00,25.9691
2017,10,3,276,16:00:00,25.9619
2017,10,3,276,16:10:00,25.9971
2017,10,3,276,16:20:00,26.1301
2017,10,3,276,16:30:00,26.1527
2017,10,3,276,16:40:00,26.1887
2017,10,3,276,16:50:00,26.116
2017,10,3,276,17:00:00,26.0805
2017,10,3,276,17:10:00,26.1338
2017,10,3,276,17:20:00,26.1148
2017,10,3,276,17:30:00,26.0832
2017,10,3,276,17:40:00,26.0781
2017,10,3,276,17:50:00,26.1296
